,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100,TAXA_101,TAXA_102,TAXA_103,TAXA_104,TAXA_105,TAXA_106,TAXA_107,TAXA_108,TAXA_109,TAXA_110,TAXA_111,TAXA_112,TAXA_113,TAXA_114,TAXA_115,TAXA_116,TAXA_117,TAXA_118,TAXA_119,TAXA_120
SAMPLE_339,1545,0,0,0,446,144,0,0,916,109,1046,163,0,0,140,170,0,0,0,127,0,568,52,0,1243,0,0,0,0,242,1714,0,6,0,0,1486,0,0,171,0,2125,0,0,0,214,0,0,0,0,0,2312,2818,2304,0,0,0,444,699,51,0,0,0,0,0,242,0,259,0,0,401,0,102,860,28,0,3665,0,0,146,162,1172,0,0,305,150,1200,0,773,962,38,0,0,0,0,1605,79,0,0,0,0,0,0,1053,0,0,31,0,0,0,0,0,0,2337,0,0,278,496,0,0,105
SAMPLE_340,0,0,0,0,370,653,0,0,35,19,211,105,0,0,253,422,0,848,0,0,0,2309,0,0,0,0,1210,1278,0,2,0,0,16,0,0,271,0,0,0,0,0,0,0,547,0,0,111,28,0,0,5009,3361,668,915,0,75,0,0,43,0,0,0,0,0,0,1003,29,0,0,1833,0,146,2042,345,0,1092,0,0,0,377,323,0,0,470,0,358,548,3382,1494,0,2,0,7554,0,734,1229,727,0,192,0,243,0,242,451,0,46,0,0,0,1459,2198,0,22,1013,40,311,0,0,0,248
SAMPLE_341,0,0,0,0,0,1790,0,248,990,434,0,0,0,1747,0,202,0,3,0,69,0,2335,716,0,1256,0,528,1542,0,1973,2170,0,0,0,48,1026,1798,0,768,0,105,216,0,0,0,0,1252,0,3294,0,2465,6917,0,457,0,0,0,0,0,0,0,0,2400,1331,549,376,0,0,0,0,0,222,1444,368,1699,2640,0,5,158,0,727,0,85,0,169,198,1772,823,0,0,1586,0,2735,0,0,0,0,0,0,0,0,136,1284,0,30,11,0,642,0,0,4231,0,2255,353,0,1771,984,787,0,3180
SAMPLE_342,4414,0,0,486,59,0,438,0,1026,196,173,536,553,0,0,929,0,0,0,270,0,0,857,591,0,0,0,0,68,10,0,0,0,0,0,1320,0,0,0,0,128,0,138,0,224,38,1074,31,528,0,700,939,4367,344,0,310,0,0,0,453,0,0,0,0,1723,347,0,0,0,372,8,0,319,0,0,0,0,0,193,0,0,0,36,3847,0,2784,88,298,984,599,44,0,1425,2126,224,0,0,0,1918,0,0,0,410,76,329,171,0,0,0,408,1868,1146,251,0,37,0,543,0,2748,1931
SAMPLE_343,0,0,0,1748,82,256,59,730,3105,0,0,0,0,1018,0,862,0,0,0,76,0,2805,69,0,0,0,823,0,0,775,0,1676,862,2860,0,0,0,0,0,0,69,0,314,337,0,0,2951,4,68,601,0,1327,4089,339,0,1,0,393,1987,0,0,0,0,16,672,705,0,0,0,3365,0,64,2385,0,0,32,0,197,90,183,0,0,13,2694,1296,843,2185,2826,3395,0,1555,1593,0,1466,0,0,0,2,83,0,0,103,61,0,30,155,0,555,0,0,0,2655,0,121,0,1250,77,0,4451,1989
SAMPLE_344,105,0,0,0,658,953,0,0,0,0,709,0,0,2,0,1133,0,0,0,0,0,0,0,0,0,0,854,960,307,141,2071,0,0,0,0,290,3555,0,0,0,213,0,0,0,0,406,0,430,0,0,512,1284,3480,1068,4681,4,161,0,970,0,0,8,0,0,0,271,0,3,0,311,1210,118,799,9,0,1964,0,0,610,75,1754,0,0,635,524,20,9,829,0,0,30,0,4858,2124,771,0,1390,0,1380,0,0,0,0,0,9,0,0,902,0,356,2217,0,1354,0,0,3872,88,0,0,2113
SAMPLE_345,0,0,0,0,479,1439,0,1394,0,0,590,125,1842,0,0,161,0,0,0,0,0,0,287,0,2634,0,801,65,19,0,34,0,123,0,0,711,0,0,4345,5,0,257,0,257,0,679,0,441,0,0,5881,8855,469,572,0,38,0,75,546,1778,0,191,0,511,0,479,503,2,0,2195,0,0,0,10,0,0,0,2019,0,0,0,0,0,680,314,218,0,2575,1237,1,0,0,0,1461,2089,900,565,0,0,0,102,512,1726,0,195,26,0,1042,0,0,3383,0,116,188,0,0,363,0,0,249
SAMPLE_346,2136,0,11,0,942,170,20,24,0,154,9,0,0,0,0,1277,0,8,0,391,0,1204,30,0,0,0,0,2074,10,0,3269,739,0,0,0,94,1731,0,0,0,0,0,0,33,0,479,129,0,1896,0,4159,3553,3912,291,0,268,2366,0,625,0,0,791,3535,151,272,874,0,491,0,0,0,0,997,118,1084,2391,0,370,578,0,1970,0,1684,0,0,0,315,1559,0,0,0,0,6812,44,44,145,527,0,0,0,0,0,1578,0,0,0,33,1253,0,0,1922,432,833,0,0,0,114,562,0,3729
SAMPLE_347,2268,0,368,0,862,16,345,64,0,979,36,1700,305,0,0,196,0,0,0,475,0,0,0,0,146,0,1656,1603,0,0,0,0,18,0,0,172,0,0,4686,0,0,0,45,0,303,0,125,0,0,0,5030,3596,4516,322,0,273,0,0,380,552,0,0,0,0,2312,0,170,0,0,585,0,122,413,0,0,681,0,0,0,0,0,0,0,526,141,384,0,1622,381,1942,0,0,10591,0,31,0,871,0,2298,0,0,0,20,2882,14,39,0,0,0,0,4934,478,1627,201,0,0,0,0,589,2374
SAMPLE_348,198,0,0,0,1069,0,836,60,32,24,1707,0,0,24,0,301,0,0,0,70,0,125,120,0,0,0,0,2525,0,611,0,1841,0,0,0,109,0,0,138,0,0,267,506,39,0,0,16,256,0,0,1553,3093,0,39,0,6,0,75,0,0,0,0,0,0,386,219,0,0,0,3254,0,10,74,0,347,0,0,0,0,0,0,0,0,75,1774,717,11,1308,3210,0,0,0,0,214,29,0,0,0,706,0,0,0,0,0,1427,92,41,544,684,0,0,0,0,0,0,0,38,632,0,0
SAMPLE_349,0,0,0,0,632,1626,0,521,62,0,0,0,580,371,0,359,2076,0,0,0,0,439,39,0,0,0,3362,2225,183,0,6273,0,0,0,0,1520,4278,0,1153,0,0,0,0,0,0,0,1431,0,0,0,622,1004,528,1446,0,0,0,0,0,0,0,3177,0,61,0,0,482,616,0,61,0,0,334,48,67,1320,0,13,0,157,233,0,1994,1536,71,1052,1457,3302,0,26,0,0,208,122,0,0,0,0,0,0,0,0,0,1605,0,70,0,0,0,0,2159,0,54,366,0,0,1096,1531,3864,1548
SAMPLE_350,0,0,0,0,556,2346,0,0,0,26,0,606,1165,12,220,0,2464,5,0,320,0,154,0,0,1607,0,2498,113,0,926,484,2813,0,74,0,0,634,28,29,0,0,0,0,0,0,0,0,28,1211,0,2184,2774,1860,0,0,131,927,0,0,0,0,0,0,0,2552,389,0,0,0,2931,0,1354,91,54,0,0,0,42,3,71,121,0,1,3803,318,673,102,1873,699,0,0,0,3045,0,0,0,0,0,1717,125,0,0,320,0,255,0,0,0,0,0,3278,0,3570,543,0,596,0,0,0,359
SAMPLE_351,0,0,0,0,1401,1333,0,0,0,0,0,852,0,0,6,429,0,0,0,116,0,0,1095,0,68,0,448,814,0,32,0,1465,0,0,0,1020,0,0,2043,0,121,48,0,1222,0,2460,0,0,0,0,3130,1315,5406,822,0,0,0,349,0,0,0,513,0,0,1028,0,89,0,0,106,51,1342,3633,461,0,790,0,15,39,0,0,91,0,0,6,2092,662,1724,0,0,0,0,0,0,0,0,3948,79,0,0,78,0,8,0,0,0,0,0,0,0,1145,0,1043,790,488,222,467,46,0,665
SAMPLE_352,0,425,0,0,1034,207,12,386,1228,0,0,2,1043,1030,0,1839,35,0,0,83,0,2022,0,0,69,0,1239,266,17,2,3472,411,0,0,0,0,2631,0,612,0,1052,0,0,0,409,0,1880,0,0,0,5883,3220,3293,479,0,11,2654,0,0,0,0,0,0,37,651,2086,246,0,0,0,339,579,2311,129,0,1277,0,792,644,0,963,0,0,1417,483,1225,1304,4077,1300,0,2697,0,7512,732,0,306,695,0,0,38,0,0,10,0,0,0,0,0,0,582,4442,1930,675,121,0,85,56,0,0,1932
SAMPLE_353,414,0,0,42,1351,0,15,742,0,579,0,0,0,400,233,0,0,0,0,373,0,757,104,0,0,708,366,2313,0,1093,3252,3767,0,0,0,1813,2435,1114,0,0,0,0,1353,623,0,0,730,911,0,0,0,0,403,472,0,45,0,4003,34,0,0,0,0,88,1015,1579,62,0,0,2586,15,2084,3764,88,58,1106,0,0,0,36,0,0,0,0,1010,0,434,1228,0,0,48,0,0,2045,0,551,0,0,1626,0,0,0,0,0,18,0,39,432,105,0,0,1729,0,66,0,1554,721,14,0,0
SAMPLE_354,0,0,0,0,641,1139,0,0,0,1485,2071,0,0,1308,0,1203,1712,0,0,314,0,1568,0,0,0,0,73,2524,742,274,76,0,534,0,0,215,46,0,43,0,1570,0,0,0,14,998,0,8,337,0,4238,8154,0,245,0,0,0,107,0,83,23,3170,985,0,2439,0,241,494,0,0,31,256,3511,375,0,0,0,2,302,295,0,0,58,0,10,1388,0,244,0,2386,0,0,5812,0,3158,0,2200,2314,1119,0,204,0,0,0,0,44,0,0,0,0,5774,0,0,0,0,2364,1918,0,0,0
SAMPLE_355,0,0,0,0,766,0,0,37,0,1094,0,596,0,1080,0,1191,0,0,0,0,0,969,25,0,89,0,211,953,0,23,3079,203,0,0,0,1115,127,0,3822,0,112,72,0,0,0,0,62,0,93,0,218,352,0,788,0,5,18,0,397,0,0,723,0,296,0,302,238,349,0,3174,297,117,621,1,0,3549,0,0,0,1899,1036,0,0,3824,176,3719,2173,756,4250,0,0,0,0,0,0,21,0,0,3896,0,0,0,15,0,251,167,0,0,0,0,686,0,2452,71,153,717,383,0,510,767
SAMPLE_356,39,0,0,0,660,750,0,738,4468,1222,38,0,1624,6,2,1114,46,0,0,0,0,86,0,0,2478,0,90,1314,0,820,622,746,827,0,1150,1433,458,2,0,0,0,0,0,0,0,0,3299,0,589,0,1068,3182,1097,643,0,0,199,857,3077,0,0,2380,17,926,0,0,122,0,0,0,12,1445,647,13,0,0,0,0,0,0,0,0,0,0,276,5,19,327,0,0,3536,0,5046,1708,0,0,0,0,3539,0,0,222,492,0,0,6,465,520,1676,0,0,1164,569,0,0,3015,517,0,0,566
SAMPLE_357,3355,0,0,0,0,87,0,217,1330,0,0,0,0,195,4,784,692,0,0,0,0,548,405,0,96,0,716,1283,283,648,23,912,0,0,47,262,0,165,0,0,25,0,0,0,0,605,1034,559,2852,0,1164,2778,8309,0,0,0,440,0,1425,1676,0,0,1072,0,0,489,48,683,0,409,45,0,0,19,0,237,0,95,710,471,171,0,1022,0,7,2650,135,2259,0,0,1187,0,0,1251,0,1117,817,0,491,0,66,0,1686,0,0,0,0,128,0,886,3613,549,1239,464,1067,199,396,0,0,1595
SAMPLE_358,0,0,0,0,1072,1999,0,459,0,0,0,1351,1036,2,0,1074,1214,0,15,0,0,0,419,0,0,0,0,49,0,1023,0,47,0,0,0,1676,0,0,3565,0,14,0,314,0,0,48,2226,0,0,0,4009,6862,1425,0,0,0,37,0,103,0,0,874,0,324,0,454,0,522,0,0,13,0,2701,0,0,3992,0,0,911,226,971,0,1096,914,1462,0,0,2667,0,0,71,0,5473,2191,0,0,968,0,0,0,0,0,0,1083,0,40,172,0,0,0,7964,2313,0,0,85,0,2733,816,0,507
SAMPLE_359,1640,0,0,0,193,0,252,209,1700,0,577,92,0,132,0,460,0,868,0,0,0,1560,0,0,0,0,838,0,0,56,265,0,57,0,0,727,691,0,0,0,5,1651,24,0,0,0,1063,664,0,260,1143,1045,1834,638,0,0,0,0,496,0,0,1688,0,220,0,1511,354,0,0,405,14,0,1000,0,0,1001,0,95,59,1227,287,0,0,1421,0,2242,0,2704,699,0,2511,2081,5076,5417,0,0,0,0,4217,0,0,851,0,96,0,68,0,0,0,0,1923,0,545,801,0,1081,1052,0,422,183
SAMPLE_360,0,0,0,0,1242,2267,0,439,0,0,387,3318,0,14,0,288,0,0,0,249,0,15,548,0,0,0,409,770,0,27,983,0,0,0,0,0,644,0,0,24,157,0,0,0,0,0,1733,14,0,0,0,2843,0,681,0,0,811,0,2565,0,2091,0,0,1000,93,400,348,0,0,4,3,70,239,407,0,2848,0,2259,110,0,984,0,0,911,0,0,2,1265,0,0,47,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1017,2244,0,0,47,0,2497,0,2351
SAMPLE_361,0,1030,0,0,494,0,0,3800,0,0,572,212,0,11,0,627,0,0,0,77,0,3046,657,0,0,0,339,857,0,0,0,0,0,0,0,321,0,0,3278,0,30,0,0,360,0,1351,588,2,0,879,2214,3042,4236,44,0,0,809,160,177,0,0,0,56,895,702,0,297,78,0,0,15,442,2663,47,0,0,0,0,0,247,208,358,203,2066,1246,1108,2127,1076,0,0,1667,3754,545,0,2010,1694,2604,1891,400,0,0,0,0,1467,15,0,0,587,0,0,4137,531,0,282,102,0,117,1404,0,1337
SAMPLE_362,0,0,0,293,768,161,0,351,1758,25,351,0,0,1520,0,0,2827,0,0,307,2,3542,0,0,0,0,0,1072,0,10,2124,0,0,0,0,0,3825,0,0,0,247,804,0,2106,0,0,1382,0,0,0,4712,0,0,546,0,263,0,1445,327,0,0,0,24,0,2528,1907,574,76,0,0,5,0,2368,0,0,4223,0,0,230,21,1192,0,105,3824,1205,0,2300,6630,0,0,821,0,0,807,773,0,0,0,0,0,0,401,0,0,793,0,0,60,0,0,4344,0,338,0,113,161,187,33,222,1766
SAMPLE_363,3553,0,455,0,225,0,0,0,0,2275,1000,2289,11,0,155,215,2070,0,0,42,0,0,162,923,0,0,1058,151,0,0,1349,0,0,0,0,513,2090,0,1254,0,2607,0,0,0,0,680,0,5,3486,0,0,7473,4363,0,0,0,847,0,373,0,0,95,0,20,343,342,0,0,0,0,194,0,951,0,836,54,0,0,364,0,1307,0,46,0,0,295,0,1173,0,128,0,0,617,276,62,0,6617,0,64,0,413,0,2333,0,49,0,0,92,0,0,3763,0,0,165,3813,0,0,482,0,1817
SAMPLE_364,0,0,0,0,739,0,545,0,1358,0,0,0,0,507,0,1203,0,0,0,169,0,807,0,0,778,0,0,1603,26,0,401,412,0,0,0,1258,1628,2,560,38,0,0,0,383,0,8,5039,30,0,0,935,1134,3347,442,0,0,0,0,141,0,143,0,1649,70,987,77,0,7,0,20,780,1179,3598,0,0,0,0,0,0,0,6,25,0,0,126,0,250,159,4,0,2049,0,1287,0,0,0,2154,0,0,0,204,550,207,166,245,0,0,0,0,100,1071,3438,478,0,0,0,0,0,0,764
SAMPLE_365,1310,0,566,0,1160,0,614,0,0,0,0,0,0,13,0,14,29,0,267,0,28,0,330,0,0,0,916,1378,0,0,0,1457,141,0,0,0,0,0,5383,0,2480,0,0,595,0,0,0,330,2738,0,0,1691,2373,47,0,96,1148,0,281,0,0,0,0,213,0,531,84,344,0,110,13,837,0,78,2635,1510,0,0,233,338,555,0,0,0,0,2361,0,2258,0,0,28,0,2807,0,0,0,0,0,895,0,701,0,2158,0,0,0,0,585,0,0,1689,0,931,709,56,0,0,1165,0,1842
SAMPLE_366,142,0,0,0,554,289,0,1284,0,0,0,0,0,15,188,369,0,0,0,20,25,213,0,0,0,793,21,270,15,772,0,171,0,0,0,591,0,752,0,0,237,0,0,0,0,714,189,58,3351,0,4300,5972,965,2,5171,0,70,370,849,0,0,2699,23,0,72,0,158,6,0,0,519,128,303,3,0,426,0,0,40,2,0,0,0,0,34,0,22,73,0,0,0,0,6438,3450,0,0,0,0,943,0,0,0,2817,0,0,0,0,76,0,0,4557,613,1883,0,204,678,0,0,0,219
SAMPLE_367,0,0,0,0,1387,483,0,0,0,0,226,0,0,366,33,257,843,0,0,412,0,2064,0,0,0,0,1205,763,43,317,3253,268,0,0,0,0,1394,0,0,0,0,0,0,2493,0,0,0,0,174,0,2091,3725,1800,1087,0,0,0,0,640,0,0,1488,0,15,2145,0,155,156,0,921,2,989,1535,141,0,407,0,0,277,30,0,0,0,502,0,341,506,3714,858,0,0,0,3037,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,2709,0,404,0,85,69,65,0,0,3809
SAMPLE_368,1725,0,0,0,1028,2570,0,63,0,0,0,0,120,26,0,367,0,0,0,316,58,2835,0,1196,0,0,1926,2213,1249,0,0,613,203,0,0,973,8,0,440,0,235,35,914,0,0,1019,0,17,0,0,4524,4089,5006,0,2484,0,0,0,0,0,0,0,0,0,585,968,19,0,1236,0,368,954,2106,350,0,0,0,0,66,282,0,0,284,0,0,333,662,6373,0,0,0,0,3646,0,0,98,2470,0,114,0,0,0,0,0,35,0,0,0,0,0,7457,0,363,197,2454,0,452,348,50,0
SAMPLE_369,458,0,0,0,213,1032,0,0,0,1214,1098,0,0,939,0,1160,0,0,0,0,0,1564,655,0,0,0,597,665,652,28,1,0,486,0,2509,1338,0,172,2213,0,177,53,0,1117,0,171,0,584,0,0,2867,869,2448,627,5851,14,33,568,2366,0,0,1229,0,0,0,312,0,0,0,81,612,0,1484,361,0,0,0,0,0,0,0,0,536,0,15,1361,375,483,1350,0,0,0,4269,0,926,0,1891,0,0,0,122,0,0,0,0,0,0,285,0,0,0,0,438,382,0,1736,825,0,0,2851
SAMPLE_370,828,0,0,0,1170,1270,0,1515,0,0,1433,0,1737,0,0,186,0,0,0,44,55,2196,0,0,93,0,2660,2178,0,0,2544,0,0,0,0,40,2074,0,64,0,624,0,0,0,0,0,283,0,0,0,2620,3841,3861,465,0,265,0,0,178,0,0,0,0,0,392,950,18,245,0,31,0,236,1397,162,0,751,0,1160,0,0,13,0,1,0,200,897,1005,3979,0,0,0,0,6976,0,2727,0,0,2632,0,0,0,651,8,0,1,0,0,0,0,0,4611,475,33,308,0,1965,0,0,0,1284
SAMPLE_371,0,0,0,0,404,44,0,31,221,417,575,0,856,461,0,380,36,1,0,628,0,1121,0,874,0,0,0,0,1363,2234,14,0,0,0,0,152,0,0,0,0,0,0,793,2557,0,702,170,767,0,0,4407,902,329,66,0,194,477,0,0,1124,0,2145,2399,0,395,111,65,745,51,483,103,1925,946,36,0,1911,0,0,0,0,584,0,869,0,0,40,360,217,708,504,328,0,1045,0,1014,0,1662,0,2133,0,0,123,0,0,0,20,0,0,0,0,0,0,23,0,2153,0,83,67,0,0
SAMPLE_372,2364,0,0,0,118,588,1020,161,0,0,0,0,317,191,0,918,0,0,0,0,0,1241,284,0,0,0,785,0,18,841,3188,0,212,0,0,564,5447,0,0,0,642,0,285,3043,0,548,761,0,192,0,817,2367,7651,758,0,7,571,52,463,578,0,655,1123,0,0,555,0,17,0,0,0,404,2916,43,0,5853,0,0,255,1378,1160,0,0,728,509,0,302,2391,0,0,0,0,1641,0,0,0,0,0,1177,2,0,0,53,0,1,409,0,9,0,0,2445,1154,0,628,0,1980,0,0,0,2925
SAMPLE_373,0,0,0,0,585,2729,130,472,137,173,0,0,0,462,112,1365,0,0,0,0,627,433,0,278,2634,0,503,1137,1607,48,0,0,0,0,0,1624,2,0,0,0,179,0,410,1443,0,1117,2382,0,0,0,2079,2868,3002,548,0,326,0,1150,996,330,0,505,0,0,0,481,403,6,0,62,114,0,1702,302,0,1347,0,0,629,0,106,0,850,0,1030,545,98,1722,0,204,401,0,1802,0,0,0,1789,0,122,0,543,159,0,0,15,6,1461,0,0,0,0,3116,0,59,2295,0,0,0,3206,898
SAMPLE_374,0,0,0,800,0,279,362,88,0,0,0,290,0,80,0,612,28,0,0,0,0,248,624,117,1077,0,855,316,667,10,0,1699,82,0,0,205,14,0,0,0,123,0,0,181,214,169,442,25,0,5,1267,2089,1857,102,0,2,1699,0,7,638,0,1272,0,563,0,0,192,861,0,435,0,58,774,184,0,3284,0,0,699,1844,2420,0,0,2395,110,1298,78,2750,0,0,34,94,0,1713,0,0,1471,0,482,45,0,0,0,0,0,114,1140,0,0,0,0,1283,2157,574,0,0,598,0,0,0
SAMPLE_375,0,0,0,0,0,0,0,8,76,501,0,431,207,0,482,1936,0,0,0,0,0,923,62,0,1177,0,1176,0,0,29,4263,1439,0,0,0,106,1612,0,0,0,475,2477,1096,1923,0,933,46,0,271,25,2785,2652,1695,0,0,0,189,2761,328,1708,0,490,0,0,0,1149,0,0,0,37,0,2751,0,0,0,1490,0,1,823,904,422,0,2170,4064,302,2150,0,3603,803,0,123,41,4479,1780,0,0,0,34,483,361,0,0,241,0,33,179,0,45,0,89,3075,0,1789,0,0,0,0,0,0,1663
SAMPLE_376,0,0,0,0,0,2261,0,76,0,133,959,0,0,0,0,18,0,1008,0,0,0,0,1303,0,44,0,854,625,0,0,998,0,0,0,81,0,1543,0,0,0,432,0,0,463,0,0,361,0,0,0,3434,1668,0,1385,0,5,117,0,2149,370,1795,660,0,1767,0,1025,50,0,0,0,0,0,213,388,0,3841,0,0,207,361,2655,0,0,0,0,214,0,2631,0,0,0,0,9367,134,3617,0,0,0,0,151,0,0,0,0,0,0,0,1372,0,0,1596,313,42,1012,0,0,0,0,0,2521
SAMPLE_377,66,0,0,0,240,0,0,140,53,952,0,0,0,20,0,235,1740,0,0,71,0,27,29,0,0,0,797,973,0,0,2906,0,0,0,0,235,1561,0,169,0,28,327,0,0,0,86,661,0,497,349,3902,4912,0,674,1763,4,1038,0,0,0,0,19,17,52,430,534,258,0,0,0,274,490,1854,0,0,0,0,0,0,703,193,0,0,0,1085,207,6,2460,0,48,140,235,4997,721,0,22,740,0,284,0,203,0,97,0,0,0,0,1274,0,0,8926,0,0,82,0,1211,209,0,0,473
SAMPLE_378,0,0,0,0,575,0,71,0,0,537,386,3151,0,0,0,521,0,0,0,26,0,0,910,13,131,0,162,433,0,8,1747,998,30,0,0,2,0,0,292,1,276,0,221,0,0,0,659,138,67,0,3464,3353,0,0,0,0,876,0,25,1504,2886,0,0,1674,128,304,321,0,0,0,205,0,490,84,0,1286,0,0,23,0,503,0,0,1403,0,0,0,367,0,0,0,0,0,0,969,69,0,0,0,0,0,0,57,559,13,90,0,1136,0,2003,2852,1959,1011,341,3911,0,154,0,0,0
SAMPLE_379,211,0,0,0,1987,0,0,257,1943,0,34,0,0,7,0,610,0,0,0,0,0,12,1156,0,0,0,1493,2146,0,0,525,230,91,0,0,1190,0,0,3648,0,0,1470,49,0,523,72,1337,78,5866,984,827,1893,441,0,0,0,0,0,123,0,0,0,0,490,0,1312,35,0,0,3411,507,346,116,0,0,2841,0,0,191,0,0,0,0,3089,617,0,519,5102,3366,0,2971,3139,0,2797,0,0,94,0,0,0,157,0,1555,0,0,123,0,0,0,0,3441,138,820,625,0,105,1895,0,0,427
SAMPLE_380,0,0,0,0,729,364,1038,0,0,245,0,0,0,0,0,548,0,0,0,22,0,1035,0,0,0,0,0,308,0,755,3154,0,79,0,346,0,1697,0,0,0,3146,1803,18,0,0,0,0,18,0,0,0,1428,0,361,0,0,1822,0,179,612,0,0,0,0,158,0,245,0,0,0,17,0,588,182,0,708,0,0,298,1562,0,0,73,2820,18,1786,0,1297,422,0,0,0,0,0,0,0,0,0,1542,145,0,0,0,0,23,130,0,0,0,0,941,0,1559,0,132,57,0,1690,0,656
SAMPLE_381,0,0,0,0,3,197,1315,1348,0,686,0,22,1950,0,0,648,0,0,0,83,0,221,0,0,47,0,109,0,0,39,0,0,0,0,0,42,0,0,0,0,0,0,358,583,1239,209,0,0,4,0,0,2073,359,0,4422,16,0,311,259,216,0,0,0,0,776,1187,68,13,0,2212,541,1939,2996,0,0,2719,0,0,48,28,0,0,0,1500,4,24,36,326,0,1663,0,0,851,0,0,0,274,0,1308,0,247,0,4,133,0,0,0,0,0,328,0,0,359,0,0,960,1522,80,0,1796
SAMPLE_382,0,0,0,0,237,1244,26,0,0,13,114,0,3635,294,155,746,0,0,0,0,0,1196,0,0,0,0,0,675,78,940,2088,15,0,0,0,0,666,0,0,0,0,0,101,0,695,0,0,207,1361,8,4991,5533,2114,357,0,0,1382,0,1473,0,0,703,0,47,0,310,0,469,0,3058,482,0,1027,362,0,356,0,44,0,13,333,0,9,3456,0,0,0,655,1119,1856,1981,97,6889,48,293,0,0,0,537,0,0,0,1126,0,0,133,0,88,0,0,6468,935,1009,0,0,634,1565,0,0,738
SAMPLE_383,0,0,0,0,761,1125,87,709,2972,0,702,0,0,1647,0,1035,0,0,0,433,0,1625,1092,0,0,0,3134,2887,0,961,0,0,293,0,0,27,1738,0,0,0,73,0,15,260,0,0,2774,319,0,0,2472,5501,2793,332,0,0,356,0,141,0,0,3908,1317,8,306,0,10,676,0,0,1,0,953,135,2382,2937,0,1559,571,0,882,0,6,42,0,884,0,4071,0,0,3287,0,6140,2409,2486,1147,0,0,0,0,0,22,0,0,103,372,0,1167,0,0,7953,0,0,756,0,0,1682,1736,0,859
SAMPLE_384,1567,0,0,0,412,60,55,0,0,0,0,3899,0,610,0,710,0,0,0,0,0,1196,649,0,0,0,114,277,0,0,310,73,505,0,108,3,1740,0,1268,159,1550,0,0,1274,0,0,0,4,0,0,0,818,5943,0,869,0,0,0,0,0,0,0,0,976,0,0,66,0,0,502,731,0,717,0,0,1118,0,489,478,405,297,0,1263,3177,1696,338,296,407,3435,0,0,0,0,316,0,1652,19,0,81,0,0,0,0,2,26,140,0,0,0,0,302,0,270,0,3793,21,1,42,0,2766
SAMPLE_385,3697,0,0,0,0,2781,0,0,0,0,0,0,0,0,22,419,0,0,0,0,0,0,118,15,0,159,1407,2853,0,1112,38,1190,0,0,0,130,0,0,0,3,414,1796,304,0,0,653,257,719,0,0,4280,2047,0,0,0,215,0,960,1273,0,0,342,0,377,0,2520,387,0,0,0,154,1683,3299,0,0,1009,0,0,0,592,95,0,0,0,0,1628,0,4597,0,0,0,0,0,0,0,0,765,0,1442,0,120,0,0,0,0,0,0,1125,0,0,3088,457,1641,0,3019,2427,48,692,0,0
SAMPLE_386,0,0,81,0,217,0,7,300,145,0,0,100,122,30,0,868,73,0,0,331,0,30,0,65,723,0,636,114,0,0,768,2443,124,0,0,1085,0,0,473,0,943,103,21,0,0,866,168,0,1855,0,0,5209,1406,37,0,171,0,392,13,0,0,1127,0,0,193,420,56,710,0,0,220,1625,721,53,0,0,0,987,0,41,0,0,543,3246,0,382,1609,1968,3380,0,431,867,0,1090,0,70,4473,4316,1588,99,0,0,201,0,0,171,0,0,0,0,3848,0,3447,0,1022,585,559,0,0,0
SAMPLE_387,0,0,0,0,49,0,0,936,0,54,105,0,0,281,501,123,0,0,0,0,33,373,0,6,43,0,0,143,0,1277,0,0,793,0,0,0,142,0,2320,0,0,0,0,0,0,1547,4896,468,0,0,284,116,0,608,0,0,0,0,0,0,622,1608,73,1196,0,327,156,745,0,0,0,0,782,4,0,373,0,0,0,779,117,0,0,0,1996,4750,1568,1715,0,122,41,0,0,778,0,0,818,0,336,0,0,0,5,0,749,6,0,50,4074,0,0,0,827,0,0,0,0,0,0,1069
